"tab_code","表章項目","cat01_code","在留資格（在留目的）","cat03_code","国籍","time_code","時間軸（年次）","unit","value"
"101","人数","1310","研修","213","ドイツ","2007000000","2007年","人","9"
"101","人数","1310","研修","213","ドイツ","2006000000","2006年","人","13"
"101","人数","1310","研修","230","ギリシャ","2011000000","2011年","人","1"
"101","人数","1310","研修","230","ギリシャ","2010000000","2010年","人","-"
"101","人数","1310","研修","230","ギリシャ","2009000000","2009年","人","-"
"101","人数","1310","研修","230","ギリシャ","2008000000","2008年","人","-"
"101","人数","1310","研修","230","ギリシャ","2007000000","2007年","人","-"
"101","人数","1310","研修","230","ギリシャ","2006000000","2006年","人","-"
"101","人数","1310","研修","227","ハンガリー","2011000000","2011年","人","1"
"101","人数","1310","研修","227","ハンガリー","2010000000","2010年","人","2"
"101","人数","1310","研修","227","ハンガリー","2009000000","2009年","人","2"
"101","人数","1310","研修","227","ハンガリー","2008000000","2008年","人","4"
"101","人数","1310","研修","227","ハンガリー","2007000000","2007年","人","42"
"101","人数","1310","研修","227","ハンガリー","2006000000","2006年","人","4"
"101","人数","1310","研修","201","アイスランド","2011000000","2011年","人","-"
"101","人数","1310","研修","201","アイスランド","2010000000","2010年","人","-"
"101","人数","1310","研修","201","アイスランド","2009000000","2009年","人","-"
"101","人数","1310","研修","201","アイスランド","2008000000","2008年","人","-"
"101","人数","1310","研修","201","アイスランド","2007000000","2007年","人","-"
"101","人数","1310","研修","201","アイスランド","2006000000","2006年","人","-"
"101","人数","1310","研修","206","アイルランド","2011000000","2011年","人","-"
"101","人数","1310","研修","206","アイルランド","2010000000","2010年","人","1"
"101","人数","1310","研修","206","アイルランド","2009000000","2009年","人","-"
"101","人数","1310","研修","206","アイルランド","2008000000","2008年","人","-"
"101","人数","1310","研修","206","アイルランド","2007000000","2007年","人","-"
"101","人数","1310","研修","206","アイルランド","2006000000","2006年","人","1"
"101","人数","1310","研修","220","イタリア","2011000000","2011年","人","4"
"101","人数","1310","研修","220","イタリア","2010000000","2010年","人","4"
"101","人数","1310","研修","220","イタリア","2009000000","2009年","人","8"
"101","人数","1310","研修","220","イタリア","2008000000","2008年","人","4"
"101","人数","1310","研修","220","イタリア","2007000000","2007年","人","4"
"101","人数","1310","研修","220","イタリア","2006000000","2006年","人","3"
"101","人数","1310","研修","154","キルギス","2011000000","2011年","人","5"
"101","人数","1310","研修","154","キルギス","2010000000","2010年","人","5"
"101","人数","1310","研修","154","キルギス","2009000000","2009年","人","5"
"101","人数","1310","研修","154","キルギス","2008000000","2008年","人","5"
"101","人数","1310","研修","154","キルギス","2007000000","2007年","人","7"
"101","人数","1310","研修","154","キルギス","2006000000","2006年","人","4"
"101","人数","1310","研修","153","カザフスタン","2011000000","2011年","人","2"
"101","人数","1310","研修","153","カザフスタン","2010000000","2010年","人","1"
"101","人数","1310","研修","153","カザフスタン","2009000000","2009年","人","1"
"101","人数","1310","研修","153","カザフスタン","2008000000","2008年","人","1"
"101","人数","1310","研修","153","カザフスタン","2007000000","2007年","人","2"
"101","人数","1310","研修","153","カザフスタン","2006000000","2006年","人","5"
"101","人数","1310","研修","291","リヒテンシュタイン","2011000000","2011年","人","-"
"101","人数","1310","研修","291","リヒテンシュタイン","2010000000","2010年","人","-"
"101","人数","1310","研修","291","リヒテンシュタイン","2009000000","2009年","人","-"
"101","人数","1310","研修","291","リヒテンシュタイン","2008000000","2008年","人","-"
"101","人数","1310","研修","291","リヒテンシュタイン","2007000000","2007年","人","-"
"101","人数","1310","研修","291","リヒテンシュタイン","2006000000","2006年","人","-"
"101","人数","1310","研修","209","ルクセンブルク","2011000000","2011年","人","-"
"101","人数","1310","研修","209","ルクセンブルク","2010000000","2010年","人","-"
"101","人数","1310","研修","209","ルクセンブルク","2009000000","2009年","人","-"
"101","人数","1310","研修","209","ルクセンブルク","2008000000","2008年","人","-"
"101","人数","1310","研修","209","ルクセンブルク","2007000000","2007年","人","-"
"101","人数","1310","研修","209","ルクセンブルク","2006000000","2006年","人","-"
"101","人数","1310","研修","236","ラトビア","2011000000","2011年","人","-"
"101","人数","1310","研修","236","ラトビア","2010000000","2010年","人","-"
"101","人数","1310","研修","236","ラトビア","2009000000","2009年","人","1"
"101","人数","1310","研修","236","ラトビア","2008000000","2008年","人","2"
"101","人数","1310","研修","236","ラトビア","2007000000","2007年","人","2"
"101","人数","1310","研修","236","ラトビア","2006000000","2006年","人","1"
"101","人数","1310","研修","237","リトアニア","2011000000","2011年","人","-"
"101","人数","1310","研修","237","リトアニア","2010000000","2010年","人","1"
"101","人数","1310","研修","237","リトアニア","2009000000","2009年","人","2"
"101","人数","1310","研修","237","リトアニア","2008000000","2008年","人","3"
"101","人数","1310","研修","237","リトアニア","2007000000","2007年","人","1"
"101","人数","1310","研修","237","リトアニア","2006000000","2006年","人","2"
"101","人数","1310","研修","221","マルタ","2011000000","2011年","人","-"
"101","人数","1310","研修","221","マルタ","2010000000","2010年","人","-"
"101","人数","1310","研修","221","マルタ","2009000000","2009年","人","-"
"101","人数","1310","研修","221","マルタ","2008000000","2008年","人","-"
"101","人数","1310","研修","221","マルタ","2007000000","2007年","人","-"
"101","人数","1310","研修","221","マルタ","2006000000","2006年","人","-"
"101","人数","1310","研修","240","モルドバ","2011000000","2011年","人","1"
"101","人数","1310","研修","240","モルドバ","2010000000","2010年","人","1"
"101","人数","1310","研修","240","モルドバ","2009000000","2009年","人","-"
"101","人数","1310","研修","240","モルドバ","2008000000","2008年","人","-"
"101","人数","1310","研修","240","モルドバ","2007000000","2007年","人","-"
"101","人数","1310","研修","240","モルドバ","2006000000","2006年","人","-"
"101","人数","1310","研修","244","マケドニア","2011000000","2011年","人","1"
"101","人数","1310","研修","244","マケドニア","2010000000","2010年","人","-"
"101","人数","1310","研修","244","マケドニア","2009000000","2009年","人","-"
"101","人数","1310","研修","244","マケドニア","2008000000","2008年","人","-"
"101","人数","1310","研修","244","マケドニア","2007000000","2007年","人","1"
"101","人数","1310","研修","244","マケドニア","2006000000","2006年","人","-"
"101","人数","1310","研修","207","オランダ","2011000000","2011年","人","-"
"101","人数","1310","研修","207","オランダ","2010000000","2010年","人","-"
"101","人数","1310","研修","207","オランダ","2009000000","2009年","人","1"
"101","人数","1310","研修","207","オランダ","2008000000","2008年","人","-"
"101","人数","1310","研修","207","オランダ","2007000000","2007年","人","-"
"101","人数","1310","研修","207","オランダ","2006000000","2006年","人","-"
"101","人数","1310","研修","202","ノルウェー","2011000000","2011年","人","-"
"101","人数","1310","研修","202","ノルウェー","2010000000","2010年","人","-"
"101","人数","1310","研修","202","ノルウェー","2009000000","2009年","人","-"
"101","人数","1310","研修","202","ノルウェー","2008000000","2008年","人","-"
"101","人数","1310","研修","202","ノルウェー","2007000000","2007年","人","-"
"101","人数","1310","研修","202","ノルウェー","2006000000","2006年","人","-"
"101","人数","1310","研修","223","ポーランド","2011000000","2011年","人","9"
"101","人数","1310","研修","223","ポーランド","2010000000","2010年","人","8"
"101","人数","1310","研修","223","ポーランド","2009000000","2009年","人","10"
"101","人数","1310","研修","223","ポーランド","2008000000","2008年","人","10"
"101","人数","1310","研修","223","ポーランド","2007000000","2007年","人","7"
"101","人数","1310","研修","223","ポーランド","2006000000","2006年","人","61"
"101","人数","1310","研修","217","ポルトガル","2011000000","2011年","人","-"
